anime_id,name,genre
30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy"
30902,Yuru Yuri Nachuyachumi!+,"Slice of Life, Comedy, Shoujo Ai"
30911,Tales of Zestiria the Cross,"Action, Adventure, Magic, Fantasy"
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire"
30925,Gatchaman Crowds Insight: Inbound,"Sci-Fi, Adventure"
30948,Kowabon,Horror
30991,Himouto! Umaru-chan OVA,"Slice of Life, Comedy, School, Seinen"
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Supernatural, Seinen"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, Sports, School, Shounen"
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,"Comedy, Magic, Ecchi"
31080,Anne Happy♪,"Slice of Life, Comedy, School"
31091,Komori-san wa Kotowarenai!,"Slice of Life, Comedy, School"
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School"
31098,Ushio to Tora (TV) 2nd Season,"Action, Adventure, Comedy, Demons, Supernatural, Shounen"
31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo"
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,"Slice of Life, Comedy"
31138,Overlord: Ple Ple Pleiades,"Action, Comedy, Magic, Fantasy"
31143,Onsen Yousei Hakone-chan,"Slice of Life, Comedy"
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural"
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Supernatural, Fantasy"
31163,Dimension W,"Action, Sci-Fi, Seinen"
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Romance, Fantasy, Shoujo"
31174,Osomatsu-san,"Comedy, Parody"
31181,Owarimonogatari,"Mystery, Comedy, Supernatural, Vampire"
31223,Phantasy Star Online 2 The Animation,"Action, Game, Sci-Fi, School"
31229,Servamp,"Action, Comedy, Supernatural, Drama, Vampire, Josei"
31234,Himouto! Umaru-chanS,"Comedy, Seinen, Slice of Life"
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Psychological, Drama, Thriller, Fantasy"
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"Romance, School"
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space"
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen"
31297,"Tokyo Ghoul: ""Pinto""","Action, Drama, Horror, Mystery, Psychological, Supernatural"
31318,Comet Lucifer,"Action, Adventure, Fantasy, Mecha"
31324,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,Ecchi
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi"
31327,Shokugeki no Souma OVA,"Ecchi, School, Shounen"
31338,Hundred,"Action, Sci-Fi, Harem, Romance, Ecchi, Mecha, School"
31339,Drifters,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen"
31368,Grisaia no Rakuen Specials,Ecchi
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen"
31376,Flying Witch,"Slice of Life, Comedy, Supernatural, Magic, Shounen"
31378,Owari no Seraph: Kyuuketsuki Shahar,"Action, Military, Supernatural, Drama, Vampire, Shounen"
31380,To LOVE-Ru Darkness 2nd OVA,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen"
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"Action, Fantasy, Magic, Supernatural"
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Game, Comedy, Romance, Ecchi, School"
31405,Joker Game,"Military, Historical, Drama"
31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life"
31418,KanColle Movie,"Action, Military, Sci-Fi, Drama"
31430,Terra Formars: Revenge,"Action, Sci-Fi, Space, Horror, Drama, Seinen"
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,"Action, Drama, Military, Sci-Fi, Space"
31439,Wagamama High Spec,"Comedy, School"
31440,Teekyuu 6,"Comedy, Shounen, Sports"
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural"
31452,Norn9: Norn+Nonet,"Sci-Fi, Adventure, Romance, Fantasy, Josei"
31456,Code:Realize - Sousei no Himegimi,"Military, Harem, Historical, Romance, Fantasy, Josei"
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural"
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
31498,Pan de Peace!,"Slice of Life, Comedy, School"
31499,Huyao Xiao Hongniang,"Comedy, Historical, Supernatural, Romance"
31500,High School Fleet,"Action, Military, School"
31519,Anitore! EX,"Comedy, Sports"
31537,Manaria Friends,"Demons, Fantasy, Magic, Supernatural"
31540,Sekkou Boys,"Music, Comedy"
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural"
31553,Charlotte: Tsuyoimono-tachi,"Super Power, Drama, School"
31559,Prince of Stride: Alternative,"Sports, Drama, School"
31561,Gangsta. Recap,"Action, Drama, Seinen"
31564,Sansha Sanyou,"Slice of Life, Comedy, School"
31580,Ajin,"Action, Mystery, Horror, Supernatural, Seinen"
31588,All Out!!,"School, Seinen, Sports"
31592,Pokemon XY&Z,"Action, Adventure, Comedy, Kids, Fantasy"
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Supernatural, Romance, School, Shounen"
31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life"
31629,Granblue Fantasy The Animation,"Adventure, Fantasy"
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!","Comedy, Drama, Mystery, Police"
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life"
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Military, Adventure, Fantasy"
31645,Persona 5 the Animation: The Day Breakers,"Action, Supernatural, Fantasy"
31646,3-gatsu no Lion,"Drama, Game, Seinen, Slice of Life"
31658,Kuroko no Basket Movie 4: Last Game,"Sports, School, Shounen"
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School"
31680,Super Lovers,"Slice of Life, Comedy, Drama, Romance, Shounen Ai"
31683,Danchigai: Juusan Goutou Sentou Ikitai!!,"Slice of Life, Comedy"
31704,One Punch Man: Road to Hero,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural"
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic"
31710,Divine Gate,"Action, Sci-Fi, Fantasy"
31711,To LOVE-Ru Darkness 2nd Specials,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Seinen, Slice of Life"
31716,Rewrite,"Action, Comedy, Supernatural, Romance, School"
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Magic, Shounen, Supernatural"
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo"
31737,Gakusen Toshi Asterisk 2nd Season,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen"
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Action, Comedy, Shounen"
31756,Owari no Seraph: The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire"
31757,Kizumonogatari II: Nekketsu-hen,"Action, Mystery, Supernatural, Vampire"
31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire"
31763,Accel World: Infinite∞Burst,"Action, Game, Sci-Fi, Romance, School"
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military"
31765,Sword Art Online Movie: Ordinal Scale,"Action, Game, Adventure, Romance, Fantasy"
31771,Amanchu!,"Slice of Life, Comedy, School, Shounen"
31772,One Punch Man Specials,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural"
31783,Yowamushi Pedal: New Generation,"Comedy, Sports, Drama, Shounen"
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Comedy, Mecha, Police, Sci-Fi"
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic"
31798,Kiznaiver,"Sci-Fi, Drama, Romance"
31804,Kuma Miko,"Slice of Life, Comedy, Seinen"
31812,Kuroshitsuji Movie: Book of the Atlantic,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen"
31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Magic, Fantasy, Shounen Ai"
31821,Arslan Senki (TV): Fuujin Ranbu,"Action, Adventure, Historical, Supernatural, Drama, Fantasy, Shounen"
31845,Masou Gakuen HxH,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School"
31848,Ojisan to Marshmallow,"Slice of Life, Comedy, Romance"
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy"
31904,Big Order (TV),"Action, Shounen, Super Power"
31914,Shoujo-tachi wa Kouya wo Mezasu,School
31918,Owaranai Seraph: Nagoya-hen,"Comedy, Parody, Shounen"
31931,Full Metal Panic! Invisible Victory,"Action, Mecha, Military"
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,"Action, Adventure, Comedy, Supernatural, Drama, Shounen"
31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy, Romance, School, Seinen"
31953,New Game!,"Game, Slice of Life, Comedy"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power"
31973,Mobile Suit Gundam Thunderbolt,"Action, Military, Sci-Fi, Space, Drama, Mecha"
31980,Okusama ga Seitokaichou!: Seitokaichou to Ofuro Asobi,"Comedy, Romance, Ecchi, Shounen"
31988,Hibike! Euphonium 2,"Music, School, Drama"
31994,Yami Shibai 3,"Dementia, Horror, Supernatural"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen"
32013,Oshiete! Galko-chan,"Slice of Life, Comedy, School"
32015,Ajin OVA,"Action, Mystery, Horror, Supernatural, Seinen"
32023,Bubuki Buranki,"Action, Sci-Fi, Drama, Mecha"
32032,Seikaisuru Kado,Sci-Fi
32051,One Piece: Adventure of Nebulandia,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
32071,Gantz:O,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi, Seinen"
32083,Luck & Logic,"Action, Fantasy"
32086,Blame! Movie,"Action, Sci-Fi, Psychological, Drama, Mecha, Seinen"
32093,Tanaka-kun wa Itsumo Kedaruge,"Slice of Life, Comedy, School"
32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Magic, Fantasy"
32105,Sousei no Onmyouji,"Action, Supernatural, Romance, Fantasy, Shounen"
32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama"
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,"Action, Comedy, Historical, Parody, Samurai, Shounen"
32171,Ange Vierge,"Adventure, Magic, Fantasy, School"
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life"
32182,Mob Psycho 100,"Action, Slice of Life, Comedy, Supernatural"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller"
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Mystery, Horror, Psychological"
32214,Koukaku no Pandora,"Action, Sci-Fi, Comedy, Ecchi"
32215,High School DxD BorN: Yomigaeranai Fushichou,"Action, Ecchi, Comedy, Harem, Romance, Demons, School"
32245,Kuromukuro,"Action, Sci-Fi, Mecha"
32262,Renai Boukun,"Harem, Comedy, Supernatural, Romance, Ecchi, School"
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural"
32271,Dies Irae,"Action, Military, Super Power, Magic"
32281,Kimi no Na wa.,"Romance, Supernatural, School, Drama"
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen"
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Sci-Fi, Mystery, Super Power, Demons, Supernatural, Drama, Fantasy"
32323,Aishen Qiaokeli-ing...,"Harem, Comedy, Romance, School"
32360,Qualidea Code,"Action, Magic, Supernatural"
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Super Power, Martial Arts, Shounen"
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody"
32370,D.Gray-man Hallow,"Action, Adventure, Super Power, Demons, Shounen"
32379,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural"
32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,"Adventure, Comedy, Supernatural, Magic, Fantasy"
32407,Clockwork Planet,"Fantasy, Sci-Fi"
32438,Mayoiga,"Mystery, Comedy, Horror, Psychological, Drama"
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi"
32483,Cheer Danshi!!,"Sports, Drama, School"
32485,Prison School: Mad Wax,"Comedy, Romance, Ecchi, School, Seinen"
32491,Kanojo to Kanojo no Neko: Everything Flows,"Slice of Life, Psychological, Romance"
32494,Days (TV),"Sports, School, Shounen"
32526,Love Live! Sunshine!!,"Music, Slice of Life, School"
32542,Sakamoto Desu ga?,"Slice of Life, Comedy, School, Seinen"
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,"Comedy, School, Seinen, Slice of Life"
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama"
32553,Nisekoi: OVA,"Harem, Comedy, Parody, Magic, Romance, Shounen"
32555,Stella no Mahou,"Game, Slice of Life, Comedy, School"
32561,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,Comedy
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural"
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,"Action, Comedy, Super Power, Supernatural, Fantasy, Shounen"
32595,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy"
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo"
32603,Okusama ga Seitokaichou!+!,"Comedy, Romance, Ecchi, School, Shounen"
32607,Gi(a)rlish Number,Slice of Life
32608,Endride,"Adventure, Fantasy"
32615,Youjo Senki,"Action, Military, Magic"
32648,Handa-kun,"Slice of Life, Comedy, Shounen"
32664,Bananya,"Slice of Life, Comedy, Kids"
32668,Noblesse: Awakening,"Action, Supernatural, Vampire, School"
32673,Udon no Kuni no Kiniro Kemari,"Slice of Life, Fantasy, Seinen"
32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Space"
32682,Kagewani: Shou,"Mystery, Horror, Supernatural, Thriller"
32686,Keijo!!!!!!!!,"Action, Sports, Ecchi, Shounen"
32696,Fukigen na Mononokean,"Comedy, Demons, Supernatural"
32698,Monster Musume no Iru Nichijou OVA,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen"
32729,Orange,"Sci-Fi, Drama, Romance, School, Shoujo"
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Action, Adventure, Comedy, Fantasy, Romance"
32827,B: The Beginning,"Action, Mystery, Police, Psychological, Supernatural, Thriller"
32828,Amaama to Inazuma,"Comedy, Slice of Life, Seinen"
32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi"
32867,Bungou Stray Dogs 2nd Season,"Action, Mystery, Seinen, Super Power, Supernatural"
32878,ēlDLIVE,"Action, Sci-Fi, Space, Police, Shounen"
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy"
32899,Watashi ga Motete Dousunda,"Harem, Comedy, Romance, School, Shoujo"
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Sci-Fi, Supernatural, Magic"
32901,Eromanga-sensei,"Comedy, Drama, Romance, Ecchi"
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Slice of Life, Magic, Fantasy, Shounen"
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural"
32924,Urara Meirochou,"Slice of Life, Comedy, Fantasy, Seinen"
32930,Fairy Tail OVA (2016),"Comedy, Magic, Ecchi, Fantasy, Shounen"
32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,"Comedy, Sports, Drama, School, Shounen"
32936,Gin no Guardian,"Adventure, Fantasy"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Parody, Supernatural, Magic, Fantasy"
32947,Battery,"Slice of Life, Sports, Drama"
32948,Fune wo Amu,"Slice of Life, Drama, Romance"
32949,Kuzu no Honkai,"Drama, Romance, School, Seinen"
32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Magic, Fantasy, School"
32962,Occultic;Nine,"Sci-Fi, Mystery"
32977,Aggressive Retsuko,"Music, Slice of Life, Comedy"
32979,Flip Flappers,"Sci-Fi, Adventure, Comedy, Magic"
32981,Hand Shakers,Action
32983,Natsume Yuujinchou Go,"Slice of Life, Demons, Supernatural, Drama, Shoujo"
32995,Yuri!!! on Ice,"Comedy, Sports"
32998,91 Days,"Action, Drama, Historical"
33003,Mahou Shoujo Ikusei Keikaku,"Action, Fantasy, Magic, Supernatural, Thriller"
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School"
33010,FLCL Progressive,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi"
33012,Island,"Drama, Sci-Fi"
33018,Katsugeki/Touken Ranbu,"Action, Historical, Samurai, Fantasy"
33023,Touken Ranbu: Hanamaru,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Mystery, Horror, Psychological, School"
33031,Shakunetsu no Takkyuu Musume,Sports
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen"
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance, School"
33046,B-Project: Kodou*Ambitious,"Music, Shoujo"
33047,Fate/Extra: Last Encore,"Action, Fantasy, Magic"
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,"Action, Fantasy, Magic, Supernatural"
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space"
33071,Bungou Stray Dogs: Hitori Ayumu,"Action, Mystery, Seinen, Super Power, Supernatural"
33075,Musaigen no Phantom World: Mizutama no Kiseki,"Action, Comedy, Supernatural, Fantasy"
33080,Brotherhood: Final Fantasy XV,Action
33082,Kingsglaive: Final Fantasy XV,Action
33089,Kemono Friends,"Adventure, Comedy, Fantasy"
33091,Planetarian: Chiisana Hoshi no Yume,"Sci-Fi, Drama"
33094,WWW.Working!!,"Slice of Life, Comedy"
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"Drama, Historical, Josei"
33142,Re:Zero kara Hajimeru Break Time,"Adventure, Comedy, Fantasy, Parody"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School"
33191,Kishibe Rohan wa Ugokanai,"Action, Mystery, Supernatural, Shounen"
33197,Lostorage Incited WIXOSS,"Game, Psychological"
33201,Ojisan to Marshmallow: Hige-san to Yume Mashmallow,Comedy
33203,Fukumenkei Noise,"Music, Drama, Romance, School, Shoujo"
33204,Hirune Hime: Shiranai Watashi no Monogatari,"Adventure, Fantasy, Mecha, Sci-Fi"
33206,Kobayashi-san Chi no Maid Dragon,"Slice of Life, Comedy, Fantasy"
33222,Fudanshi Koukou Seikatsu,"Slice of Life, Comedy, School, Shoujo"
33241,Honobono Log,"Romance, Slice of Life"
33244,Kiitarou Shounen no Youkai Enikki,"Comedy, Supernatural"
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural"
33255,Saiki Kusuo no Ψ-nan,"Comedy, School, Shounen, Slice of Life, Supernatural"
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Mystery, Supernatural, Drama"
33280,Gochuumon wa Usagi Desu ka??: Dear My Sister,"Slice of Life, Comedy"
33286,Strike the Blood II,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy"
33299,Magic-Kyun! Renaissance,"Music, Magic, Romance, School"
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru","Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo"
33337,ACCA: 13-ku Kansatsu-ka,"Mystery, Police, Drama, Fantasy, Seinen"
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
33352,Violet Evergarden,"Slice of Life, Drama, Fantasy"
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
33371,Atom: The Beginning,"Action, Sci-Fi, Mecha, Seinen"
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,"Action, Comedy, Magic, Fantasy"
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori","Sci-Fi, Mystery, Psychological, Drama"
33392,Gakuen Handsome,"Comedy, Parody, School, Shounen Ai"
33417,Super Lovers 2,"Slice of Life, Comedy, Drama, Romance, Shounen Ai"
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural"
33433,Shuumatsu no Izetta,"Action, Historical, Military"
33447,Piace: Watashi no Italian,"Slice of Life, Comedy"
33462,Bernard-jou Iwaku.,"Comedy, School"
33475,Busou Shoujo Machiavellianism,"Action, Comedy, School, Shounen"
33478,UQ Holder!: Mahou Sensei Negima! 2,"Action, Sci-Fi, Magic, Fantasy, Shounen"
33486,Boku no Hero Academia 2nd Season,"Action, Comedy, Super Power, School, Shounen"
33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen"
33489,Little Witch Academia (TV),"Adventure, Comedy, Fantasy, Magic, School"
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,"Sci-Fi, Drama, Romance, Fantasy"
33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Demons, Supernatural, Fantasy, Shounen"
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen"
33524,Sakamoto Desu ga? Special,"Slice of Life, Comedy, School, Seinen"
33558,Tales of Zestiria the Cross: Saiyaku no Jidai,"Action, Adventure, Magic, Fantasy"
33569,Re:Petit kara Hajimeru Isekai Seikatsu,"Adventure, Comedy, Parody, Fantasy"
33573,BanG Dream!,Music
33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen"
33589,ViVid Strike!,"Action, Drama, Magic, Martial Arts"
33605,Ling Qi,"Action, Comedy, Magic, Shounen Ai, Supernatural"
33654,Hitorijime My Hero,"Drama, Romance, School, Shounen Ai, Slice of Life"
33668,Soushin Shoujo Matoi,"Supernatural, Magic"
33674,No Game No Life: Zero,"Game, Supernatural, Drama, Romance, Fantasy"
33731,Gabriel DropOut,"Comedy, Demons, Supernatural, School, Shounen"
33743,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen"
33771,Cheating Craft,"Action, Comedy, School"
33783,Godzilla 1: Kaijuu Wakusei,"Action, Adventure, Sci-Fi"
33834,Sin: Nanatsu no Taizai,"Ecchi, Fantasy"
33836,Seiren,"Romance, School"
33889,Saredo Tsumibito wa Ryuu to Odoru,"Action, Drama, Fantasy, Sci-Fi"
33899,IDOLiSH7,Music
33926,Quanzhi Gaoshou,"Action, Game"
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,"Action, Comedy, School, Shounen, Super Power"
33948,Hinako Note,"Comedy, Slice of Life"
33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,"Slice of Life, Comedy"
33950,Black Clover: Jump Festa 2016 Special,"Action, Comedy, Magic, Fantasy, Shounen"
33964,91 Days: Mijikai Rousoku,"Action, Historical, Drama"
33970,Girls & Panzer: Saishuushou Part 1,"Military, School"
33983,Onihei,"Historical, Seinen"
33985,Bloodivores,"Action, Supernatural, Vampire"
33988,Demi-chan wa Kataritai,"Comedy, Vampire, Fantasy, School, Seinen"
34009,To Be Hero,Comedy
34012,Isekai Shokudou,"Comedy, Fantasy, Mystery"
34019,Tsugumomo,"Action, Comedy, Ecchi, School, Seinen, Supernatural"
34034,Pokemon Sun & Moon,"Action, Game, Kids, Fantasy, School"
34051,Akiba's Trip The Animation,"Action, Comedy, Supernatural, Ecchi"
34055,Berserk 2nd Season,"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural"
34076,Uchouten Kazoku 2,"Comedy, Demons, Drama, Fantasy, Slice of Life"
34086,Tales of Zestiria the Cross 2nd Season,"Action, Adventure, Magic, Fantasy"
34096,Gintama.,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,"Action, Fantasy, Magic"
34102,Sakurada Reset,"Mystery, Super Power, Supernatural, School"
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Psychological, Horror, Mystery"
34104,Knight's & Magic,"Action, Fantasy, Mecha, School"
34126,Rewrite 2nd Season,"Action, Military, Comedy, Supernatural, Romance, Fantasy"
34134,One Punch Man 2nd Season,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural"
34136,Orange: Mirai,"Sci-Fi, Drama, Romance, School, Shoujo"
34148,Nyanko Days,"Slice of Life, Comedy"
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,"Action, Mystery, Horror, Psychological"
34161,Overlord Movie 1: Fushisha no Ou,"Action, Game, Supernatural, Magic, Fantasy"
34176,Zero kara Hajimeru Mahou no Sho,"Action, Adventure, Magic, Fantasy"
34177,Tenshi no 3P!,"Music, School, Slice of Life"
34213,Getsuyoubi no Tawawa,"Slice of Life, Ecchi"
34240,Shelter,"Sci-Fi, Music"
34262,Oushitsu Kyoushi Heine,"Slice of Life, Comedy, Historical, Shounen"
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy, Ecchi, Slice of Life"
34279,Grancrest Senki,"Action, Drama, Fantasy, Romance"
34280,Gamers!,"Game, Comedy, Romance, School"
34281,High School DxD Hero,"Action, Comedy, Demons, Ecchi, Harem, Romance, School"
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama"
34300,Quanzhi Fashi,"Action, Fantasy, Magic, School"
34321,Fate/Grand Order: First Order,"Action, Supernatural, Magic, Fantasy"
34350,Alice to Zouroku,"Adventure, Mystery, Seinen"
34368,Vatican Kiseki Chousakan,"Mystery, Supernatural, Drama"
34382,Citrus,"Drama, Romance, School, Shoujo Ai"
34383,Netsuzou TRap,"Drama, Romance, Shoujo Ai"
34389,Koro-sensei Quest!,"Comedy, Magic, Shounen"
34392,One Room,Slice of Life
34403,Hajimete no Gal,"Comedy, Ecchi, Romance, School, Shounen"
34414,Nanbaka 2,"Action, Comedy, Drama"
